LoanNumber,LoanGuid,LoanFolder,ClosingDate
4.00E+14,040bac95-c4eb-4828-b797-70abf1f4f722,Active,9/27/2024 0:00
4.81E+14,77c4af91-0dc5-42da-8a7c-f578e4b110fe,Active,9/27/2024 0:00
4.00E+14,17d0cf5a-ed42-4896-ae88-9bc559f65709,Active,9/27/2024 0:00
4.00E+14,fceb6eef-dd0a-4237-bc2a-f991938f8b8a,Active,9/27/2024 0:00
4.01E+14,429e0424-a26c-4eb2-a589-124b5842d00e,Active,9/27/2024 0:00
4.00E+14,be666cc3-cf4c-457c-b5fd-f76e595c349b,Active,9/27/2024 0:00
4.41E+14,1d3182d7-60b6-4e73-851a-b67c8dd0fcc7,Active,9/27/2024 0:00
4.00E+14,3c89599e-097c-4c42-a3f0-3e33d39bec4f,Active,9/27/2024 0:00
9.60E+14,a007cef4-3a79-4185-9b61-1a8fb6e79148,Active,9/27/2024 0:00
4.00E+14,772160e8-bf02-45de-b7cb-198ac5b88d0e,Active,9/27/2024 0:00
4.00E+14,4f037c79-8373-41a7-8216-e3a41f33bf24,Active,9/27/2024 0:00
4.00E+14,65924529-0705-4857-9ae8-55df9f625b50,Active,9/27/2024 0:00
4.00E+14,bc451ca1-7696-493d-bc06-2cfce82e1187,Active,9/27/2024 0:00
4.00E+14,ea15180e-5c6b-4198-8143-13d2acab2fc8,Active,9/27/2024 0:00
4.00E+14,a73a892d-e130-4485-a2e9-0ef7917f9dcc,Active,9/27/2024 0:00
4.00E+14,4ac5e7a2-de6a-4eba-b9af-cc9caea3df0d,Active,9/27/2024 0:00
4.00E+14,e4e20d04-aeaa-40da-9940-34f4443a72f5,Active,9/27/2024 0:00
4.00E+14,f1d7c594-adf9-4a1e-af20-5b822e98e909,Active,9/27/2024 0:00
4.00E+14,733ad975-7951-455d-9a72-f181b0e74202,Active,9/27/2024 0:00
4.00E+14,1e5de376-82e4-46b8-8e74-d1e2fcf82f8c,Active,9/27/2024 0:00
4.00E+14,14d66300-a4a4-43b0-a20e-60caadb6b358,Active,9/27/2024 0:00
4.00E+14,5a7e97dd-5cdb-4e1b-8b17-6831532bab2a,Active,9/27/2024 0:00
4.81E+14,c9570135-5198-452a-a017-e4105e3563b6,Active,9/27/2024 0:00
3.05E+14,707de2ff-cc1c-4660-b034-47519d1507a3,Active,9/27/2024 0:00
4.00E+14,3f9a4fee-cd72-467e-b793-2e7279422a6a,Active,9/27/2024 0:00
4.00E+14,f1ee66d7-6dfb-475b-a15c-a6dda77a0642,Active,9/27/2024 0:00
4.00E+14,7441b327-d0ed-4afd-b1e7-a16c48b28f75,Active,9/27/2024 0:00
9.60E+14,08fa8adb-52db-4aaf-82a1-02a0207d3016,Active,9/27/2024 0:00
4.00E+14,092d7e27-514d-4801-8795-adbc77db0204,Active,9/27/2024 0:00
4.41E+14,56dfaa9d-468e-46e1-8842-1fc718041467,Active,9/27/2024 0:00
4.00E+14,201aec2b-ea5c-492c-97d6-388eb72af677,Active,9/27/2024 0:00
4.00E+14,8ed3b39f-ed8a-4437-9560-6fbb39b4c290,Active,9/27/2024 0:00
4.00E+14,56d7d2cb-c454-4f0f-b5a7-72cc2ba3f45d,Active,9/27/2024 0:00
4.00E+14,5e788e85-2f22-499c-a190-fa2e81cfc525,Active,9/27/2024 0:00
4.00E+14,314d39fe-a216-4c35-8326-5da6b4094fb8,Active,9/27/2024 0:00
4.41E+14,22305968-3b16-4d87-bf51-0e904474558c,Active,9/27/2024 0:00
4.00E+14,bb524611-b9ff-409b-9217-0963b5f8ec0c,Active,9/27/2024 0:00
4.41E+14,0c898e3a-bffd-460d-ad95-70c2a95bff58,Active,9/27/2024 0:00
4.00E+14,03f4ecef-2a90-4d9f-b38d-67a9f3d5dd8d,Active,9/27/2024 0:00
4.41E+14,cdb7dd95-535a-4981-bf4e-ffe476a0616c,Active,9/27/2024 0:00
4.00E+14,3ac01bfe-e3ab-4705-a4aa-59620a6009fe,Active,9/27/2024 0:00
4.01E+14,1bb32c15-5f8b-4a7b-b9f9-c5e57f8272af,Active,9/27/2024 0:00
4.01E+14,30dfbcf5-a520-4efc-a778-bbc86e717a31,Active,9/27/2024 0:00
4.00E+14,e1836d5c-ead9-43ce-80ed-a927bdeacfba,Active,9/27/2024 0:00
4.00E+14,ce7f2006-816a-4d92-b206-327295433e29,Active,9/27/2024 0:00
4.00E+14,346792e9-999e-4e2b-ab68-753dc37ae9ce,Active,9/27/2024 0:00
4.00E+14,84ddbf29-cd9d-42b3-801c-d072df34363c,Active,9/27/2024 0:00
4.00E+14,bcb40775-4c9f-4726-9bd6-fe04a062a863,Active,9/27/2024 0:00
1.30E+14,bb11d40b-afb7-4e08-8744-6086b5c95923,Active,9/27/2024 0:00
4.00E+14,2c8a88de-136d-4040-933b-534e359cc22d,Active,9/27/2024 0:00
4.00E+14,296ffa29-f17b-4b69-994c-39b7a1e0b410,Active,9/27/2024 0:00
4.00E+14,bc408551-cc5b-4dac-9efa-4d3e044357ad,Active,9/27/2024 0:00
4.00E+14,00c4d50c-b5ec-4f79-b8ae-37591139e4ab,Active,9/27/2024 0:00
4.00E+14,9af111c0-06c2-4e74-9c4d-483b6e5190e0,Active,9/27/2024 0:00
4.00E+14,5083646e-730d-4474-a546-be888cece19b,Active,9/27/2024 0:00
4.00E+14,a16b5fbd-7002-4b53-8703-ff4bdbaa338e,Active,9/27/2024 0:00
4.00E+14,baa38158-8d3f-4b9a-a977-6ec3d407ba05,Active,9/27/2024 0:00
4.00E+14,0250de31-dfd0-4990-8f0e-1386ca4ccbd9,Active,9/27/2024 0:00
4.00E+14,c50b3814-5ced-4e92-b24f-4983db3db0e7,Active,9/27/2024 0:00
4.00E+14,e14ac77f-2c46-489f-a671-790ded4b0b9d,Active,9/27/2024 0:00
4.00E+14,e6d6cb5f-fe8e-44da-8d6e-88bb36b4447d,Active,9/27/2024 0:00
4.00E+14,ba547810-4a35-45ed-8c58-1a9dc1e0bd46,Active,9/27/2024 0:00
4.41E+14,5420109f-e646-4601-ada5-9bfab9bebb50,Active,9/27/2024 0:00
4.00E+14,d1767fd9-70ce-4d41-b61c-577c6c7716da,Active,9/27/2024 0:00
4.00E+14,aa071629-8cda-4ad9-b0ae-e920680ae83e,Active,9/27/2024 0:00
4.81E+14,a18afa5f-4cfb-4f51-9ae1-4d64032e8547,Active,9/27/2024 0:00
4.41E+14,b8117d7c-0db9-4333-8320-2b72a8f512b8,Active,9/27/2024 0:00
4.00E+14,bc262dbe-2fb4-4b37-950a-9642925e0d4c,Active,9/27/2024 0:00
4.00E+14,322b83dc-c69a-485a-9393-c3c5403c05c7,Active,9/27/2024 0:00
4.00E+14,6cf4f3e5-f491-4793-b231-a6365d52a53f,Active,9/27/2024 0:00
4.00E+14,8ba1a481-29e3-4679-b970-3fab9e87c912,Active,9/27/2024 0:00
4.00E+14,9d3e3cb6-5448-4a29-b11a-0b9716d40dba,Active,9/27/2024 0:00
4.00E+14,2a582421-bc56-4932-81f0-d5ab0868ea9f,Active,9/27/2024 0:00
4.00E+14,703f1add-7f1c-48c4-9928-6c7b1a5e557b,Active,9/27/2024 0:00
4.00E+14,2a6eed0f-e5df-4f67-b354-96a44f1ab1a6,Active,9/27/2024 0:00
4.00E+14,18d83b63-3923-4fac-ba9e-22e487418504,Active,9/27/2024 0:00
4.00E+14,fbef6df4-1232-4f31-af86-0fc7df786d59,Active,9/27/2024 0:00
4.00E+14,0e97f85e-a573-447a-954d-be7317806066,Active,9/27/2024 0:00
4.00E+14,d5e56a3f-e309-4fdc-ad3d-26bf718573b5,Active,9/27/2024 0:00
4.00E+14,580d01ed-cb7b-4948-99f6-7751410bfc9b,Active,9/27/2024 0:00
4.00E+14,6952181d-fee3-4ccc-a654-67800fc13843,Active,9/27/2024 0:00
4.00E+14,aef5bfd7-9f48-4cf9-b414-7ab12968671e,Active,9/27/2024 0:00
4.41E+14,bca9e71d-6008-44e6-9ae9-d873b7ab40cc,Active,9/27/2024 0:00
4.00E+14,286e01b1-ac60-4c29-9242-a9bd324e8447,Active,9/27/2024 0:00
4.00E+14,d95e3eee-dccf-4c29-b828-d546307e0a63,Active,9/27/2024 0:00
4.00E+14,76575314-6282-4709-8c9d-18c125cea9ec,Active,9/27/2024 0:00
4.00E+14,0f14e493-446d-4a4d-9803-cdccab8f11d5,Active,9/27/2024 0:00
4.00E+14,63355e4e-0065-4f83-91ec-7df35dd408c0,Active,9/27/2024 0:00
4.00E+14,7b908f37-825d-49d0-bc33-c5b4dc3378ce,Active,9/27/2024 0:00
4.00E+14,df0caa4e-f092-4663-a2bf-72ef5458da67,Active,9/27/2024 0:00
4.00E+14,2bc0e36d-278e-4f3a-b3d5-28b530248126,Active,9/27/2024 0:00
4.41E+14,3c6617b6-97eb-4ee4-95ab-b6088ede3c38,Active,9/27/2024 0:00
4.00E+14,3e6efcb0-a1c1-48af-85c9-a9b31a3c776f,Active,9/27/2024 0:00
4.41E+14,259ec185-9121-473f-b5a3-d12626fedb48,Active,9/27/2024 0:00
4.00E+14,3ad68dfe-0569-4175-a6e4-e499f8f8f1fe,Active,9/27/2024 0:00
4.00E+14,63989097-cb78-4d1e-ae50-1f18f863626d,Active,9/27/2024 0:00
4.00E+14,e9695944-8dd3-4fc9-9001-81d4c25d1518,Active,9/27/2024 0:00
1.20E+14,46d0f286-83a9-4cc3-9f9f-aec2ce57d986,Active,9/27/2024 0:00
4.00E+14,26cae083-24e2-4bda-9d66-176d0cb75de9,Active,9/27/2024 0:00
4.41E+14,c2c7cabe-1569-44c7-a4cf-91f695df00f6,Active,9/27/2024 0:00
4.00E+14,59603bec-7c1f-40de-b8bb-f1aaa3826bb5,Active,9/27/2024 0:00
4.00E+14,c30b8bff-5452-4fa3-bc6e-f74a4b0eb9ec,Active,9/27/2024 0:00
4.41E+14,ed1f0ef8-5cf3-4d61-8919-0b390f7b3bec,Active,9/27/2024 0:00
9.60E+14,bf4775eb-4c34-43df-8960-065767267bbd,Active,9/27/2024 0:00
4.00E+14,debeb90d-9d4d-4593-8946-88701ebbb066,Active,9/27/2024 0:00
4.00E+14,9f2c9e02-188d-441e-8e9b-8597ba0a705b,Active,9/27/2024 0:00
4.00E+14,8459d235-73f4-45cf-9e9a-5e2432d27e6f,Active,9/27/2024 0:00
4.81E+14,2d4f42e5-f1e8-4c6e-a54d-6fd12b982081,Active,9/27/2024 0:00
4.00E+14,3f5ef484-7d32-461e-9e85-f36d2414ea89,Active,9/27/2024 0:00
4.00E+14,1c7178c2-a4c6-4915-a419-b8e50b265261,Active,9/27/2024 0:00
4.81E+14,008fe781-93f1-49c4-8fc6-1b443fa4d664,Active,9/27/2024 0:00
4.00E+14,cf2ebf8e-46eb-4534-9089-37a1c17e8580,Active,9/27/2024 0:00
4.00E+14,9061a76a-f578-47d1-9381-7e068917ab72,Active,9/27/2024 0:00
4.41E+14,2880eb7b-7915-47f1-9046-5fa16f1f048a,Active,9/27/2024 0:00
4.00E+14,6f5d9046-9c09-4c3f-9100-9ad42c9c3449,Active,9/27/2024 0:00
4.00E+14,481e0af7-6816-49b9-90ca-3cb89171daf4,Active,9/27/2024 0:00
4.00E+14,5c020239-aa6c-48ca-9f3f-d1c16c0be0d9,Active,9/27/2024 0:00
4.00E+14,045efeb3-9a6f-40fd-99cd-21d8fc7757c1,Active,9/27/2024 0:00
4.00E+14,a61d7850-f0b8-421a-b3f4-5216e84e7673,Active,9/27/2024 0:00
4.00E+14,7edc5b32-79a4-4658-9240-2978aadd2076,Active,9/27/2024 0:00
4.00E+14,4473e06b-1bce-420a-9619-24d859480477,Active,9/27/2024 0:00
4.00E+14,037eb361-3b2b-494c-8dfa-73cc59b37f9e,Active,9/27/2024 0:00
4.00E+14,0d2965e3-0a45-4dd4-a2da-71370bfe6b44,Active,9/27/2024 0:00
4.00E+14,39335a93-8cfd-4795-91bf-35b1c67eefd1,Active,9/27/2024 0:00
4.41E+14,7ef0a6b1-2fcb-4326-83a2-9b54c399d36e,Active,9/28/2024 0:00
4.00E+14,26272098-fce9-4f46-a2fe-e32ab2f87cd9,Active,9/29/2024 0:00
4.00E+14,7ecbb9db-f0be-4afd-b61a-84a7e7786f0b,Active,9/30/2024 0:00
4.41E+14,4e292016-b2aa-4f5c-af61-d96a99af396d,Active,9/30/2024 0:00
4.00E+14,34da5db6-8a39-48f5-ada8-ed7221bcccbf,Active,9/30/2024 0:00
4.00E+14,f3e9c4d8-536a-495b-8f39-59cd7eea9785,Active,9/30/2024 0:00
4.41E+14,6141aa5d-5993-430d-9af2-630a34df7a63,Active,9/30/2024 0:00
4.00E+14,33da88b6-7e58-4156-b5cc-93e89fb8ebfc,Active,9/30/2024 0:00
4.01E+14,141d5cc1-0169-4800-9773-565741a26d85,Active,9/30/2024 0:00
4.00E+14,56911c7b-bef9-46fe-91bd-8de6e6a5ce4f,Active,9/30/2024 0:00
4.00E+14,b8d94521-94a4-4a5b-97eb-4cf9f9cf8edb,Active,9/30/2024 0:00
4.00E+14,6c277980-6e58-41da-8358-a7c9c5b03fcd,Active,9/30/2024 0:00
4.81E+14,270dcc11-d411-4dc0-8101-6e9cc0119da6,Active,9/30/2024 0:00
4.41E+14,d307dc61-bc8a-4085-97ae-eaea2d15c7f6,Active,9/30/2024 0:00
4.00E+14,c8862ae6-6dfb-4e0d-850c-a39bcff89489,Active,9/30/2024 0:00
4.00E+14,379f47d5-c6d6-4539-b3ca-4c598819fb79,Active,9/30/2024 0:00
4.00E+14,1eb789a8-458e-4806-974f-887550f34075,Active,9/30/2024 0:00
4.41E+14,07476bcb-383d-4189-8286-084ed8c2df87,Active,9/30/2024 0:00
1.51E+14,76c2be0b-d796-4177-91b8-64ece68bffea,Active,9/30/2024 0:00
4.00E+14,495fd3f6-b2c1-4914-b7eb-45a6a724f051,Active,9/30/2024 0:00
4.00E+14,88d4ce11-8b02-49b8-b781-4d67f4a7c0b3,Active,9/30/2024 0:00
9.60E+14,52830abc-9abd-486f-a75b-5c0aa299c06f,Active,9/30/2024 0:00
9.60E+14,990d7b16-9a88-4c15-82e1-bc8b31441271,Active,9/30/2024 0:00
4.00E+14,fb39fb78-e77e-4e13-b64a-9c9240c1d7e4,Active,9/30/2024 0:00
4.81E+14,5899c12b-62d5-4ee7-ade1-7902b5f7027b,Active,9/30/2024 0:00
4.00E+14,f0ba8fbe-b418-4f52-88a5-c43dec9bfc1e,Active,9/30/2024 0:00
4.00E+14,4de10b40-781d-4a5f-87cc-d83e780ddb18,Active,9/30/2024 0:00
4.81E+14,ee8052d8-2560-44f6-b914-f1cb5d3ec56b,Active,9/30/2024 0:00
4.00E+14,41809feb-626d-44c2-a0dd-24aebcee13b8,Active,9/30/2024 0:00
3.05E+14,bea00a1b-40d7-4037-bc0f-a87ade31ec85,Active,9/30/2024 0:00
4.00E+14,0683ef35-b9aa-47ee-8154-e0e2f687ecfb,Active,9/30/2024 0:00
4.00E+14,d33780f4-7120-4b31-b3d1-f08cad7a4f2c,Active,9/30/2024 0:00
4.00E+14,57a79c5f-9447-4d59-ac46-2c32569e9dc6,Active,9/30/2024 0:00
4.00E+14,c5fe8048-adfb-4af9-a4c9-579e79f0405e,Active,9/30/2024 0:00
4.00E+14,9eebcecf-0a13-4214-8cf4-b02a9c932e1c,Active,9/30/2024 0:00
4.00E+14,de1a7ee2-e904-4977-9266-ab5c936e0f4d,Active,9/30/2024 0:00
4.00E+14,55caeb32-0a1a-401b-8828-16b67dac191c,Active,9/30/2024 0:00
4.00E+14,58950f76-de65-4b11-81fb-56073aa3f24a,Active,9/30/2024 0:00
3.30E+14,105ba445-1c15-4a87-b7e4-732337ddc975,Active,9/30/2024 0:00
4.41E+14,6c45ebff-07f5-4927-800e-29670ce767b7,Active,9/30/2024 0:00
4.00E+14,6eedb3b4-8b2e-4562-9891-efd8f35cc07b,Active,9/30/2024 0:00
4.00E+14,d2d11cbf-c144-4ecc-9cdb-8fd41cea9312,Active,9/30/2024 0:00
4.00E+14,f49bdac9-4bfe-44e5-a08e-34ddcb0e026a,Active,9/30/2024 0:00
4.00E+14,f8818b24-a586-4112-8533-5e90bc9e4d9b,Active,9/30/2024 0:00
4.00E+14,96727dda-aefb-453a-8236-1b05cabf8d98,Active,9/30/2024 0:00
4.00E+14,a05a8f74-7405-433b-9a57-8b14c8bff4c8,Active,9/30/2024 0:00
4.41E+14,8cdb083a-ba71-4e10-88fb-d9f779003215,Active,9/30/2024 0:00
4.81E+14,4a1403cd-1f25-4070-a4aa-a949129120b9,Active,9/30/2024 0:00
4.00E+14,2f8dc7f8-d5c9-4fd8-8c73-de328ade80a5,Active,9/30/2024 0:00
1.45E+14,9e451c8d-2196-4de3-8f90-d482378ded05,Active,9/30/2024 0:00
4.81E+14,119caf5a-2ac3-489c-9565-51c5b9bb3859,Active,9/30/2024 0:00
4.41E+14,c392aa12-1f9a-4d0e-89dc-60a9f1e19148,Active,9/30/2024 0:00
4.00E+14,faa08f38-a9fc-446a-9fc9-2427faf13698,Active,9/30/2024 0:00
4.01E+14,a3a056d9-60b0-4373-bde3-93f8941e16f2,Active,9/30/2024 0:00
4.81E+14,f363b8a7-a3c2-4880-9700-5441271ce404,Active,9/30/2024 0:00
4.00E+14,d04fbfa4-079b-4de1-8942-5e1109284b70,Active,9/30/2024 0:00
4.00E+14,522fa42a-0048-4a89-93e6-94a62570b53e,Active,9/30/2024 0:00
4.00E+14,2c0d9ac0-ce37-4fc1-beef-1a1e0f4ecab9,Active,9/30/2024 0:00
4.01E+14,23edd27c-c37d-4b28-bfea-cd1748608fdb,Active,9/30/2024 0:00
4.00E+14,bc9f7b30-ca89-409d-b33a-65386ffe6604,Active,9/30/2024 0:00
4.00E+14,433cb35e-e3a1-4131-bcd4-b83cee3d4daa,Active,9/30/2024 0:00
4.00E+14,b82ad1b8-d807-4381-9d12-6c69182cb3d4,Active,9/30/2024 0:00
4.00E+14,9f1a5c03-ea45-4a70-b289-190db86ef0c1,Active,9/30/2024 0:00
4.00E+14,06283399-8104-4ccb-96d7-d7851a95358b,Active,9/30/2024 0:00
4.00E+14,2916ff66-e3d1-446b-9386-a7a342804630,Active,9/30/2024 0:00
4.00E+14,d9fe6cfc-ad96-4e0a-95f3-04f280cd10ed,Active,9/30/2024 0:00
4.00E+14,adc37dc7-86bd-449d-a1c9-1ee868958bce,Active,9/30/2024 0:00
4.00E+14,40e93ef5-1c57-40ff-bf1b-412e15970418,Active,9/30/2024 0:00
4.00E+14,9a4ee4b8-5be6-4570-bb37-9d23a6a21a77,Active,9/30/2024 0:00
4.00E+14,3bde0978-6404-4576-bfd4-0f604c0d73cb,Active,9/30/2024 0:00
4.00E+14,b742b528-6629-4472-b014-49e80d81181c,Active,9/30/2024 0:00
4.00E+14,dbeab389-4c63-4c1d-a6f7-22c0719df341,Active,9/30/2024 0:00
4.00E+14,71adff4d-568a-4898-9cb2-7e1223049994,Active,9/30/2024 0:00
4.00E+14,5ed7be53-3ef6-40f4-b69e-bb3e0c2cc1db,Active,9/30/2024 0:00
4.00E+14,2eea292b-1e11-4b5e-bbe4-c22d558f4417,Active,9/30/2024 0:00
2.75E+14,d9449ab0-92da-471e-8266-0a2daa9f7fdb,Active,9/30/2024 0:00
4.41E+14,131c0814-a8a2-4a3e-869e-694a5dce3bf6,Active,9/30/2024 0:00
4.00E+14,d27ad04e-ac69-4af4-8fa0-dc661fb25be3,Active,9/30/2024 0:00
4.00E+14,fc0dc190-9847-489f-8a46-a8c0df0ddc24,Active,9/30/2024 0:00
4.00E+14,4de2ff6c-09c5-4fa2-b9e6-21e251314a3f,Active,9/30/2024 0:00
4.41E+14,464f8e9d-ea23-48a8-9e53-ad7040c88646,Active,9/30/2024 0:00
4.00E+14,0582d5ec-7a83-46fb-9987-799e6a562a8e,Active,9/30/2024 0:00
4.00E+14,a648ef57-60ab-46b5-ab52-de4d2de87bb8,Active,9/30/2024 0:00
4.00E+14,177902e8-5f50-4210-853d-b2ec8f2537b0,Active,9/30/2024 0:00
4.00E+14,db406cbf-b9c4-4e3b-a09e-7a3fd4b599f4,Active,9/30/2024 0:00
4.81E+14,966a06aa-f80d-4139-854b-8fb4040f4bb4,Active,9/30/2024 0:00
4.00E+14,d289c35e-1bd1-42ef-8f29-ae8bd6c337af,Active,9/30/2024 0:00
4.00E+14,43cc711c-4986-4e6c-a29a-a6c75300ab16,Active,9/30/2024 0:00
4.00E+14,06d2aa8f-918d-4f9a-956f-833f9f8db2a5,Active,9/30/2024 0:00
4.00E+14,73a33875-5968-4896-a08d-c1517fe5cbdd,Active,9/30/2024 0:00
1.70E+14,c920c03b-43a0-4919-86f7-4a529ce3d037,Active,9/30/2024 0:00
4.01E+14,417848a9-3326-43bb-8cb8-2ba40fca2080,Active,9/30/2024 0:00
4.00E+14,105fa5ec-d663-4b6f-bf38-ab7ec0688030,Active,9/30/2024 0:00
4.00E+14,574ec090-a3ac-4620-8861-fae43437825c,Active,9/30/2024 0:00
4.00E+14,6e095663-a443-4659-a0c2-6e224b4719c8,Active,9/30/2024 0:00
4.00E+14,5558b6be-6bf3-4a18-b61e-158243d90f2c,Active,9/30/2024 0:00
1.51E+14,cbbda4dd-9cbd-4a09-9ab3-1f0c20319a70,Active,9/30/2024 0:00
4.00E+14,dc09687b-181c-4f2c-a3b4-64d2eb4e52be,Active,9/30/2024 0:00
4.00E+14,bff3da0e-8be4-4f6c-aa0e-be93fd461514,Active,9/30/2024 0:00
4.00E+14,0aabc2aa-070d-4d92-9540-cdcde4091d4f,Active,9/30/2024 0:00
4.00E+14,64ed0b98-9bea-451d-a95f-7b7ee8cc48d7,Active,9/30/2024 0:00
4.00E+14,2ea3369b-9228-4767-a9f3-e344820e5eda,Active,9/30/2024 0:00
4.00E+14,55140902-1512-4bd3-b105-eebf11c2f862,Active,9/30/2024 0:00
4.00E+14,c946f89f-bf26-4116-bdf7-36558a20896c,Active,9/30/2024 0:00
4.00E+14,62f1108f-e02a-4304-a460-3687676a528b,Active,9/30/2024 0:00
4.00E+14,3a7c4e23-a881-49f0-b35e-5f50e372d791,Active,9/30/2024 0:00
4.00E+14,ff369a17-d345-4567-8ef6-ef0b688395a6,Active,9/30/2024 0:00
4.00E+14,e4dc48fb-63c4-4b46-b1d9-fb5668f00d16,Active,9/30/2024 0:00
4.01E+14,ca88ef3b-11e0-4a97-ad7e-e8a2933cd4ca,Active,9/30/2024 0:00
4.00E+14,d81c199e-bc43-40ec-be03-a5f750fbe11f,Active,9/30/2024 0:00
4.00E+14,138fdcbd-2e26-4bfa-b7b9-f4268cde9e71,Active,9/30/2024 0:00
9.60E+14,7f26b56d-97a0-434d-9dce-cbde8854c172,Active,9/30/2024 0:00
4.00E+14,6d5e32d2-0d02-46c1-93fa-4f136aeb72f6,Active,9/30/2024 0:00
4.01E+14,793577e8-dc93-4acd-b946-e027784c05e4,Active,9/30/2024 0:00
4.00E+14,ff4bcfc1-52da-4cca-b94d-7d948694b095,Active,9/30/2024 0:00
4.00E+14,a0276bb6-2ab1-4c85-947f-dcff8c40f52a,Active,9/30/2024 0:00
9.60E+14,109f6d4c-d847-4341-a007-ac21dffd95f3,Active,9/30/2024 0:00
4.00E+14,375a9200-bdf9-4bf9-a364-c272f325dd2e,Active,9/30/2024 0:00
4.00E+14,a7d13b69-7770-439c-a118-4ae4978a8645,Active,9/30/2024 0:00
3.51E+14,c88c7003-cc09-4c0d-bd33-dac321b8129f,Active,9/30/2024 0:00
4.00E+14,90168966-e41f-4116-9bf2-745e900fd950,Active,9/30/2024 0:00
1.28E+14,45b42f13-eb8b-447a-a74c-7dfd90b75a81,Active,9/30/2024 0:00
4.00E+14,b0edcf8d-6790-4d2b-8af7-c883d51737ec,Active,9/30/2024 0:00
4.00E+14,e2ce1f8f-2cb9-4ab1-90fa-a2460f5d2e9e,Active,9/30/2024 0:00
4.00E+14,b2adfea5-cd4f-4b3f-8d06-794fb3bf7ada,Active,9/30/2024 0:00
4.00E+14,b58feb11-8e0f-49c1-b96e-236a373ff057,Active,9/30/2024 0:00
4.00E+14,8ed05e4a-ecfa-40b7-ad60-0126a7c92b4d,Active,9/30/2024 0:00
4.00E+14,02a3b0cc-d2c3-4dd8-b439-094a080fafbe,Active,9/30/2024 0:00
4.00E+14,ccaf51c4-7be4-4218-b5c4-65c10b51b81d,Active,9/30/2024 0:00
4.00E+14,a6d1e01d-3880-49aa-bba0-b47a36047b3d,Active,9/30/2024 0:00
4.00E+14,274e176c-7046-4416-a78c-099e689d598d,Active,9/30/2024 0:00
4.00E+14,5feb06d3-7124-4844-a9e4-d4d0214473bf,Active,9/30/2024 0:00
4.00E+14,45c37329-bba2-42e9-ba52-94faacc627fc,Active,9/30/2024 0:00
4.00E+14,4b5714e8-fdf9-4b08-ab30-820fab7a3d0e,Active,9/30/2024 0:00
4.00E+14,497a4177-5c98-4d45-ab0a-d519af40f40a,Active,9/30/2024 0:00
4.00E+14,2465af68-85b4-4f8c-aeec-94a489208447,Active,9/30/2024 0:00
4.00E+14,dc2052e9-76c2-49eb-aaae-60a7a0eb59b7,Active,9/30/2024 0:00
4.00E+14,d4b0a263-509c-4b4a-ba43-821966d1bfbe,Active,9/30/2024 0:00
4.00E+14,77fece42-e241-4afd-94cd-051f00f245b1,Active,9/30/2024 0:00
4.00E+14,99734ea9-2a00-4704-8e24-204081de75e0,Active,9/30/2024 0:00
4.00E+14,5f16d504-c4e9-46a2-a9da-18673055d2b5,Active,9/30/2024 0:00
4.00E+14,1fcb4473-21bd-4d5f-9b52-c27a148902e6,Active,9/30/2024 0:00
4.00E+14,5fb0e403-db12-457e-baaa-864fd69fbcf4,Active,9/30/2024 0:00
5.00E+14,f12dc652-4e19-46bd-a92d-4b705abd4eaa,Active,9/30/2024 0:00
4.00E+14,282e3e18-155d-4f15-a9d2-bb76dbdf3117,Active,9/30/2024 0:00
4.00E+14,033b3a8e-2ee2-41b8-8184-344bdb909132,Active,9/30/2024 0:00
4.00E+14,83de1d13-37eb-4f32-8ea2-95fa2d6aa013,Active,9/30/2024 0:00
4.00E+14,d2c9d9da-eee6-4a49-9ab5-d53f8075e470,Active,9/30/2024 0:00
4.00E+14,7a2d9eb3-7eae-4632-bc7d-f8e2222bd661,Active,9/30/2024 0:00
4.00E+14,f8e2a53a-cfc0-48a5-a4b8-a99ab07ab84c,Active,9/30/2024 0:00
4.00E+14,05fdca4e-ab09-4bbf-9a61-a8080a51c444,Active,9/30/2024 0:00
4.41E+14,6d6f394e-0771-4f21-933c-ee963e1d80cc,Active,9/30/2024 0:00
2.75E+14,0822ab96-a5a1-4123-837a-e243ce5b36ae,Active,9/30/2024 0:00
4.00E+14,15a23999-0e76-4cc0-ba59-dc0fa5474d36,Active,9/30/2024 0:00
9.60E+14,ee66f3b0-5240-4674-b8b7-c0ef8ddae0bb,Active,9/30/2024 0:00
4.00E+14,40d562b5-265b-4873-a044-6c43232e9611,Active,9/30/2024 0:00
4.41E+14,62c8bae3-8dfd-4dd0-9d7d-f698d28895e5,Active,9/30/2024 0:00
4.01E+14,4d1fc254-3175-49d8-b8dc-6a47e8eba651,Active,9/30/2024 0:00
4.81E+14,51a47e27-0508-49f0-aba5-6cd808525961,Active,9/30/2024 0:00
4.00E+14,cd2a6994-5010-4206-a765-58f7bec4dd24,Active,9/30/2024 0:00
4.00E+14,b0ab4123-903b-4faa-9500-3e8616aaeaa6,Active,9/30/2024 0:00
1.20E+14,520f62f9-dd8a-432d-8462-eb0b010bb9a4,Active,9/30/2024 0:00
3.05E+14,7a624ca2-5ae9-48ff-b9f9-d5746c3505f4,Active,9/30/2024 0:00
4.00E+14,dd07d6b6-76a9-4fd2-a7c8-041bb63fd08a,Active,9/30/2024 0:00
4.00E+14,7b6837d1-6997-42c2-9ef1-2aad41b4c769,Active,9/30/2024 0:00
